Section key,Course Code,Course Name,Section,Short Name,Points,Location,Enrollment,Notes,Instructor,Type,Method of Instruction,Course Description,Division,MSOR,MSIE,MSBA,MSE,MSFE,Day,Time_start,Time_end
20261IEOR4721E001,IEOR4721,Spring 2026 Industrial Engineering and Operations Research E4721 TOPICS IN QUANT FINANCE,001,Comp. Portfolio Construct,3,633 Seeley W. Mudd Building,"22 students (50 max) as of April 27, 2026",This is a 3 credit Class,Sridhar Gollamudi,LECTURE,In-Person,"This graduate-level course provides a rigorous foundation in quantitative portfolio construction, bridging theory with practical implementation. It develops a systematic framework for constructing optimal portfolios, beginning with the classical Markowitz model and enhancing it to address real-world portfolio objectives and constraints.  Students learn how  forecasts of asset returns, risk, and market impact are formulated in the  optimizer objectives and constraints, and how estimation error affects portfolio construction and performance. They also study the robust estimation of key optimizer inputs such as risk models using modern statistical and econometric methods that handle noise and time-varying dynamics. Students gain hands-on experience constructing portfolios using industry-standard datasets, tools, and risk models. The course also provides a brief introduction to advanced topics such as random matrix theory, multiperiod optimization, and the use of modern machine learning methods, which represent emerging directions in quantitative portfolio research.",School of Engineering and Applied Science: Graduate,elective,elective,elective,elective,elective,['Wednesday'],16.166666666666668,18.666666666666668
20261IEOR4728E001,IEOR4728,Spring 2026 Industrial Engineering and Operations Research E4728 TOPICS IN QUANTITATIVE FINANCE,001,Modern Value Investing,1.5,413 Kent Hall,"11 students (50 max) as of April 27, 2026","Offered Term A until March 6th, 2026.",Khosrow Dehnad,LECTURE,In-Person,"The search for better performance has led investors to explore Alternative Investments that are outside the traditional categories of exchange traded equities, Treasury Bonds, and other investment-grade fixed income products. The field of Alternative Investments covers a wide range of products such as convertible bonds, Preferred Shares, Hedge Funds, Venture Capital, and Cryptocurrencies. There is a growing need in the market for students with knowledge of these products and the practical and theoretical know how of valuing and risk managing these investments given that each product has it own nuances and anomalies. This course presents and studies some major Alternative Investment products and ways to evaluate and risk manage them.",School of Engineering and Applied Science: Graduate,elective,elective,elective,elective,elective,['Tuesday'],13.166666666666666,15.666666666666666
20261IEOR4732E001,IEOR4732,Spring 2026 Industrial Engineering and Operations Research E4732 COMPUT METHODS IN FINANCE,001,,3,545 Seeley W. Mudd Building,"23 students (40 max) as of April 27, 2026",,Alireza Javaheri,LECTURE,In-Person,"MS IEOR students only. Application of various computational methods/techniques in quantitative/computational finance. Transform techniques: fast Fourier transform for data de-noising and pricing, finite difference methods for partial differential equations (PDE), partial integro-differential equations (PIDE), Monte-Carlo simulation techniques in finance, and calibration techniques, filtering and parameter estimation techniques. Computational platform will be C++/Java/Python/Matlab/R.",School of Engineering and Applied Science: Graduate,elective,elective,elective,elective,elective,['Thursday'],19.166666666666668,21.666666666666668
20261IEOR4733E001,IEOR4733,Spring 2026 Industrial Engineering and Operations Research E4733 ALGORITHMIC TRADING,001,,3,833 Seeley W. Mudd Building,"86 students (100 max) as of April 27, 2026",,Charles Pehlivanian,LECTURE,In-Person,"Prerequisite(s): IEOR E4700. Large and amorphous collection of subjects ranging from the study of market microstructure, to the analysis of optimal trading strategies, to the development of computerized, high-frequency trading strategies. Analysis of these subjects, the scientific and practical issues they involve, and the extensive body of academic literature they have spawned. Attempt to understand and uncover the economic and financial mechanisms that drive and ultimately relate them.",School of Engineering and Applied Science: Graduate,elective,elective,elective,elective,elective,['Tuesday'],19.0,21.5
20261IEOR4737E001,IEOR4737,Spring 2026 Industrial Engineering and Operations Research E4737 AI Applications in Finance,001,AI Applications in Financ,3,207 Mathematics Building,"93 students (88 max) as of April 27, 2026 / Full","Meets 1/23 1-5pm, 1/24 9-1pm&3-5pm, 1/30 1-5pm, 1/31 9-12pm",Ali Hirsa,LECTURE,In-Person,"Data, models, visuals; various facets of AI, applications in finance; areas: fund, manager, security selection, asset allocation, risk management within asset management; fraud detection and prevention; climate finance and risk; data-driven real estate finance; cutting-edge techniques: machine learning, deep learning in computational, quantitative finance; concepts: explainability, interpretability, adversarial machine learning, resilience of AI systems; industry utilization",School of Engineering and Applied Science: Graduate,elective,elective,elective,elective,elective,"['Friday', 'Saturday']",9.0,17.0
20261IEOR4998E001,IEOR4998,Spring 2026 Industrial Engineering and Operations Research E4998 MANAG TECH INNOV & ENTREPRENEURSHIP,001,MANAGING TECH INNOVATION,3,313 Fayerweather,"46 students (45 max) as of April 27, 2026 / Full",,Brandon M Procak,LECTURE,In-Person,"A required course for undergraduate students majoring in OR:EMS. Focus on the management and consequences of technology-based innovation. Explores how new industries are created, how existing industries can be transformed by new technologies, the linkages between technological development and the creation of wealth and the management challenges of pursuing strategic innovation.",School of Engineering and Applied Science: Graduate,elective,elective,elective,elective,elective,['Monday'],19.0,21.5
20261ORCS6529E001,ORCS6529,Spring 2026 Op Research - Computer Science E6529 Advanced Reinforcement Learning,001,Adv Reinforcement Learnin,3,140 Uris Hall,"41 students (50 max) as of April 27, 2026",Students can only count either IEOR 4529 or 6529 towards the,Shipra Agrawal,SEMINAR,In-Person,"Theory of Markov Decision Processes (MDP) and Dynamic Programming. Design and convergence properties of Reinforcement Learning (RL) algorithms including Q-learning and Policy iteration methods.  Function approximation and deep RL algorithms: DQN, policy gradient, actor-critic methods. Exporation-Exploitation and regret bounds in RL. Multi-agent RL. RL with Human Feedback (RLHF). RL and Monte Carlo Tree Search (MCTS) for Agentic Systems. Note: Only one of ORCS E4529 or 6529 may be taken for credit.",School of Engineering and Applied Science: Graduate,elective,elective,elective,elective,elective,"['Monday', 'Wednesday']",13.166666666666666,14.416666666666666
20261IEOR6614E001,IEOR6614,Spring 2026 Industrial Engineering and Operations Research E6614 OPTIMIZATION II,001,,4.5,825 Seeley W. Mudd Building,"16 students (40 max) as of April 27, 2026",,Clifford Stein,LECTURE,In-Person,"An introduction to combinatorial optimization, network flows and discrete algorithms. Shortest path problems, maximum flow problems. Matching problems, bipartite and cardinality nonbipartite. Introduction to discrete algorithms and complexity theory: NP-completeness and approximation algorithms.",School of Engineering and Applied Science: Graduate,elective,elective,elective,elective,elective,"['Tuesday', 'Thursday']",10.166666666666666,11.416666666666666
20261EEOR6616E001,EEOR6616,Spring 2026 Electrical Engineering: Operations Research E6616 CONVEX OPTIMIZATION,001,,3,233 Seeley W. Mudd Building,"17 students (40 max) as of April 27, 2026",,Bento Natura,LECTURE,In-Person,"Convex sets and functions, and operations preserving convexity. Convex optimization problems. Convex duality. Applications of convex optimization problems ranging from signal processing and information theory to revenue management. Convex optimization in Banach spaces. Algorithms for solving constrained convex optimization problems.",School of Engineering and Applied Science: Graduate,elective,elective,elective,elective,elective,"['Monday', 'Wednesday']",16.166666666666668,17.416666666666668
20261IEOR6712E001,IEOR6712,Spring 2026 Industrial Engineering and Operations Research E6712 STOCHASTIC MODELING II,001,,4.5,415 Schapiro [SCEP],"19 students (30 max) as of April 27, 2026",,David D Yao,LECTURE,In-Person,"Continuation of IEOR E6711, covering further topics in stochastic modeling in the context of queueing, reliability, manufacturing, insurance risk, financial engineering, and other engineering applications. Topics from among generalized semi-Markov processes; processes with a non-discrete state space; point processes; stochastic comparisons; martingales; introduction to stochastic calculus.",School of Engineering and Applied Science: Graduate,elective,elective,elective,elective,elective,"['Tuesday', 'Thursday']",14.666666666666666,15.916666666666666
20261IEOR8100E001,IEOR8100,Spring 2026 Industrial Engineering and Operations Research E8100 ADVANCED TOPICS IN IEOR,001,AI & Algo  for  Soc Good,3,327 Seeley W. Mudd Building,"9 students (26 max) as of April 27, 2026",,Lily Xu,LECTURE,In-Person,Selected topics in IEOR. Content varies from year to year. May be repeated for credit.,School of Engineering and Applied Science: Graduate,elective,elective,elective,elective,elective,"['Monday', 'Wednesday']",11.666666666666666,12.916666666666666
